,HLY0,HLY60,Country,Year,IMR1,IMR5,SCI,CHE,Skilled,indice_composite,root
81,86.54891304347827,72.5,Kyrgyzstan,2015,21.125265392781312,16.124367317425886,77.27272727272727,35.031847133757964,36.50772209464631,52.858907262015755,5.91877074515967
82,80.57065217391305,66.0,Lao People's Democratic Republic,2015,44.58598726114649,38.75632682574114,55.68181818181818,12.00391964723175,6.528884686388401,37.51814604759583,3.464667321292443
83,89.40217391304348,77.5,Latvia,2015,4.45859872611465,3.615328994938539,76.13636363636364,27.878490935815776,36.52573281102256,55.733058835269375,5.280008611339169
84,89.2663043478261,74.0,Lebanon,2015,7.537154989384288,6.001446131597976,80.68181818181819,37.628613424791766,22.252240082849294,53.37954605811026,6.134216610521001
85,71.33152173913044,61.5,Liberia,2015,70.16985138004245,65.79898770788141,42.04545454545455,50.85742283194512,2.156783286055203,28.24736053889534,7.131439043555313
86,71.33152173913044,61.5,Liberia,2015,70.16985138004245,65.79898770788141,42.04545454545455,50.85742283194512,1.2607501463370705,28.068153910951715,7.131439043555313
88,88.72282608695653,77.0,Lithuania,2015,4.246284501061571,3.543022415039769,79.54545454545455,31.798138167564918,55.96379846008375,60.52405245060224,5.638983788553122
89,97.1467391304348,93.00000000000001,Luxembourg,2015,2.5477707006369426,2.0968908170643528,93.18181818181819,25.86967172954434,68.66585618442973,62.96603181368605,5.0862237199659575
90,76.49456521739131,62.0,Madagascar,2015,43.20594479830149,41.86550976138828,27.272727272727273,28.02547770700637,1.6254671529560087,31.58702940955059,5.2939094917656435
91,74.59239130434783,62.5,Malawi,2015,39.59660297239915,38.90093998553868,48.86363636363637,45.712885840274375,1.593948399297582,37.18319039736957,6.761130514956384
92,89.40217391304348,74.0,Malaysia,2015,7.32484076433121,5.856832971800434,80.68181818181819,18.716315531602156,25.471655635102884,54.04640930998232,4.3262357230740625
93,93.88586956521739,81.0,Maldives,2015,9.235668789808916,7.302964569775849,67.04545454545455,42.57716805487506,53.28020172002341,54.80379754711605,6.5251182406815476
94,72.01086956521739,62.5,Mali,2015,71.12526539278132,78.52494577006507,39.77272727272727,20.137187653111223,2.37741456166419,24.96033876054367,4.487447788343751
95,96.87500000000001,93.5,Malta,2015,6.475583864118896,5.061460592913955,92.04545454545455,45.12493875551201,58.750956819307476,59.77443176795773,6.717509862702995
96,80.02717391304348,71.0,Mauritania,2015,58.3864118895966,59.797541576283436,40.90909090909091,23.027927486526213,3.5346030888378586,27.985154512760708,4.798742281736561
97,86.95652173913044,72.0,Mauritius,2015,13.481953290870488,10.484454085321763,70.45454545454545,27.92748652621264,24.084830474132108,50.87148469175803,5.284646300956445
98,89.40217391304348,80.50000000000001,Mexico,2015,14.755838641188959,11.713665943600867,86.36363636363636,28.417442430181282,21.95506326264127,51.91498808980776,5.3308012934437246
99,75.81521739130436,56.0,Micronesia (Federated States of),2015,29.511677282377917,24.36731742588576,50.0,61.24448799608035,17.110180557431672,44.83436141981052,7.825885764313223
100,81.38586956521739,63.0,Mongolia,2015,18.365180467091296,14.605929139551698,70.45454545454545,20.774130328270456,32.69845558107074,53.2957224194603,4.557864667612505
102,86.0054347826087,70.5,Morocco,2015,23.03609341825902,18.293564714389007,78.4090909090909,24.840764331210192,6.70899185015084,46.81020731062291,4.984050996048314
103,66.03260869565217,56.0,Mozambique,2015,65.28662420382166,61.74981923355025,48.86363636363637,35.47280744732974,2.0532216668918,32.498223599882984,5.955905258424595
104,80.97826086956522,66.5,Myanmar,2015,43.20594479830149,37.45480838756327,67.04545454545455,26.849583537481628,6.745013282903328,40.10088523441573,5.1816583771493105
105,74.18478260869566,62.5,Namibia,2015,35.35031847133757,34.562545191612436,69.31818181818181,47.574718275355224,14.102390922598946,45.14961714096077,6.897442879455778
106,81.79347826086958,65.5,Nepal,2015,31.528662420382165,26.174981923355027,57.95454545454545,30.475257226849582,11.88257012922689,42.670864837871335,5.5204399486680025
107,96.60326086956522,90.50000000000001,Netherlands,2015,3.6093418259023355,2.8922631959508314,96.5909090909091,50.56344928956394,62.96546445134855,62.60123571275809,7.1107980768380665
108,94.97282608695654,91.0,New Zealand,2015,4.777070063694268,3.976861894432393,96.5909090909091,45.61489465948065,64.38831104507182,62.82819942454897,6.75387997076352
109,88.58695652173914,75.5,Nicaragua,2015,17.62208067940552,14.02747650036153,80.68181818181819,39.000489955903966,10.3471565581521,48.370700275633375,6.245037226142368
